year,month,week,day,date,skyCover_7h,skyCover_14h,skyCover_19h,temp_7h,temp_14h,temp_19h,temp_dailyMean,temp_dailyMax,temp_dailyMin,hum_7h,hum_14h,hum_19h,windBeauf_7h,windBeauf_14h,windBeauf_19h,precip
2012,3,13,29,2012-03-29,9,9,10,12.4,17.4,9.0,13.7,18.4,9.0,57.0,46.0,81.0,4,5,3,3.9
2012,3,13,30,2012-03-30,9,9,9,,9.8,9.4,8.3,10.7,5.8,88.0,82.0,88.0,4,3,3,12.7
2012,3,13,31,2012-03-31,9,10,10,9.4,11.7,4.7,8.8,13.0,4.6,75.0,57.0,95.0,4,4,4,5.3
2012,4,13,1,2012-04-01,9,9,3,2.7,7.5,40.0,5.4,9.2,1.6,71.0,42.0,49.0,4,3,2,Spuren
2012,4,14,2,2012-04-02,7,9,7,6.8,16.2,11.6,9.8,17.2,2.3,54.0,35.0,46.0,4,3,2,0
2012,4,14,3,2012-04-03,1,7,2,40.0,15.8,14.0,11.2,18.1,4.2,83.0,49.0,54.0,0,2,2,0
2012,4,14,4,2012-04-04,5,1,5,9.2,21.6,16.8,14.5,22.7,6.2,90.0,38.0,51.0,0,2,2,0
2012,4,14,5,2012-04-05,8,6,9,10.3,17.5,11.0,14.0,18.2,9.8,83.0,62.0,80.0,2,2,2,0.3
2012,4,14,6,2012-04-06,10,10,8,7.4,10.3,40.0,9.2,11.2,7.1,90.0,82.0,91.0,2,2,2,0.3
2012,4,14,7,2012-04-07,9,10,10,8.2,11.0,6.8,8.2,11.6,4.8,90.0,88.0,85.0,1,2,3,1.1
2012,4,14,8,2012-04-08,9,10,9,2.3,4.4,2.7,4.1,6.8,1.4,76.0,55.0,58.0,3,3,3,Spuren
2012,4,15,9,2012-04-09,0,2,3,2.3,9.9,6.5,5.5,11.1,-0.2,56.0,37.0,47.0,3,2,1,0
2012,4,15,10,2012-04-10,9,6,9,40.0,14.8,12.5,8.4,15.4,1.3,63.0,38.0,43.0,2,4,4,0
2012,4,15,11,2012-04-11,9,8,8,7.5,18.0,15.2,13.0,19.8,6.2,72.0,47.0,57.0,2,2,2,0.2
2012,4,15,12,2012-04-12,10,10,3,4.9,7.8,7.4,10.0,15.2,4.8,99.0,94.0,97.0,5,3,2,4.3
2012,4,15,13,2012-04-13,8,6,10,6.1,,,8.5,15.3,1.6,99.0,55.0,66.0,2,2,2,0
2012,4,15,14,2012-04-14,8,9,10,9.7,13.3,,11.3,14.3,8.3,76.0,60.0,66.0,2,3,3,0.1
2012,4,15,15,2012-04-15,10,10,10,10.2,40.4,9.3,10.8,12.4,9.2,82.0,89.0,91.0,2,3,3,Spuren
2012,4,16,16,2012-04-16,10,10,10,8.1,6.4,4.4,6.9,9.3,4.4,90.0,93.0,97.0,3,4,3,15.2
2012,4,16,17,2012-04-17,8,9,1,5.1,10.7,6.5,7.9,11.9,3.9,78.0,40.0,51.0,3,3,2,0
2012,4,16,18,2012-04-18,0,1,8,4.4,13.9,11.4,7.4,15.4,-0.6,77.0,42.0,49.0,0,2,2,0
2012,4,16,19,2012-04-19,5,7,7,,16.3,12.9,10.6,17.3,3.8,79.0,51.0,53.0,1,3,2,0.3
2012,4,16,20,2012-04-20,7,7,9,6.8,16.1,10.1,10.5,17.0,4.0,95.0,54.0,96.0,2,2,2,3.8
2012,4,16,21,2012-04-21,8,7,2,9.9,17.1,14.1,13.4,18.1,8.6,73.0,40.0,50.0,4,2,2,Spuren
2012,4,16,22,2012-04-22,7,9,9,11.8,,8.6,9.9,14.2,5.6,64.0,84.0,92.0,4,2,2,1.1
2012,4,17,23,2012-04-23,4,9,9,10.4,15.3,12.7,10.6,16.5,4.7,66.0,46.0,65.0,2,3,4,Spuren
2012,4,17,24,2012-04-24,9,7,7,8.9,17.1,9.1,12.6,19.4,5.7,93.0,43.0,67.0,1,4,4,0
2012,4,17,25,2012-04-25,6,1,1,11.2,19.4,17.4,13.6,19.9,7.3,66.0,34.0,40.0,4,1,3,0
2012,4,17,26,2012-04-26,3,6,7,10.8,21.6,18.6,14.8,22.9,6.7,80.0,44.0,48.0,2,3,3,0
2012,4,17,27,2012-04-27,3,1,4,14.6,24.5,20.3,17.3,25.3,9.3,71.0,43.0,47.0,1,2,3,0
2012,4,17,28,2012-04-28,7,0,0,14.4,27.0,24.5,19.3,28.1,10.5,79.0,38.0,38.0,1,4,4,0
2012,4,17,29,2012-04-29,8,9,9,19.4,28.6,101.2,21.5,29.0,14.0,55.0,36.0,36.0,3,4,3,0
2012,4,18,30,2012-04-30,0,1,0,16.7,29.8,102.0,21.0,30.0,11.9,74.0,28.0,36.0,1,3,3,0
2012,5,18,1,2012-05-01,4,2,1,18.6,29.7,25.6,21.8,30.3,13.2,67.0,37.0,41.0,1,4,3,0
2012,5,18,2,2012-05-02,1,5,3,20.4,,25.9,22.1,29.8,14.4,65.0,39.0,41.0,1,3,3,0
2012,5,18,3,2012-05-03,8,8,8,18.0,20.4,17.8,20.3,25.9,14.6,74.0,64.0,68.0,5,3,3,5.1
2012,5,18,4,2012-05-04,10,9,6,13.9,17.0,15.5,15.8,17.9,13.7,96.0,71.0,73.0,3,2,2,0.6
2012,5,18,5,2012-05-05,7,7,9,12.2,22.8,13.7,16.4,23.7,9.1,92.0,49.0,85.0,1,4,5,1.6
2012,5,18,6,2012-05-06,8,7,9,15.0,22.2,14.5,16.8,22.4,11.2,69.0,46.0,92.0,2,3,2,12
2012,5,19,7,2012-05-07,9,9,2,13.0,17.6,15.5,15.5,19.1,11.9,78.0,60.0,58.0,3,3,2,0
2012,5,19,8,2012-05-08,0,1,1,12.5,20.0,17.6,14.9,21.8,7.9,66.0,44.0,44.0,2,1,2,0
2012,5,19,9,2012-05-09,9,3,8,13.7,25.4,22.1,17.6,26.1,9.1,73.0,40.0,46.0,2,2,2,0
2012,5,19,10,2012-05-10,6,5,9,18.0,25.5,23.1,21.1,27.0,15.2,82.0,47.0,45.0,0,2,3,0
2012,5,19,11,2012-05-11,3,8,9,,,25.0,21.3,29.1,13.4,71.0,39.0,46.0,1,1,3,0
2012,5,19,12,2012-05-12,8,9,10,20.7,15.6,11.8,18.5,25.1,11.8,69.0,82.0,84.0,1,4,3,0.3
2012,5,19,13,2012-05-13,2,8,9,9.5,14.3,11.6,11.5,15.4,7.6,68.0,39.0,46.0,3,3,3,Spuren
2012,5,20,14,2012-05-14,7,9,9,8.9,12.0,11.6,10.7,13.2,8.1,76.0,69.0,69.0,3,3,3,Spuren
2012,5,20,15,2012-05-15,8,4,5,10.8,17.8,14.8,14.2,19.1,9.3,72.0,44.0,49.0,1,3,2,1
2012,5,20,16,2012-05-16,10,10,9,8.4,10.6,9.7,11.7,14.9,8.4,98.0,80.0,83.0,3,4,4,1.1
2012,5,20,17,2012-05-17,2,6,2,9.5,13.0,10.5,10.4,14.0,6.8,73.0,43.0,45.0,4,4,3,Spuren
2012,5,20,18,2012-05-18,1,7,7,8.4,17.3,15.5,10.0,18.1,1.9,65.0,40.0,40.0,1,3,3,0
2012,5,20,19,2012-05-19,1,1,1,12.8,22.5,20.1,15.2,22.8,7.5,67.0,41.0,41.0,2,3,3,0
2012,5,20,20,2012-05-20,3,1,9,16.9,,23.4,20.0,26.3,13.7,69.0,43.0,46.0,3,4,4,0
2012,5,21,21,2012-05-21,8,8,9,19.7,24.0,20.5,20.6,25.2,15.9,61.0,54.0,64.0,3,4,2,Spuren
2012,5,21,22,2012-05-22,10,10,10,18.1,19.4,17.8,18.6,21.2,16.0,86.0,84.0,96.0,3,1,2,5.6
2012,5,21,23,2012-05-23,4,8,7,19.2,25.0,23.9,22.1,28.5,15.6,73.0,57.0,47.0,3,3,3,0.2
2012,5,21,24,2012-05-24,9,5,4,21.0,25.8,21.8,23.3,26.6,19.9,,,,3,4,4,0.2
2012,5,21,25,2012-05-25,7,2,4,15.9,22.6,,18.7,22.8,14.5,61.0,36.0,42.0,3,3,3,0
2012,5,21,26,2012-05-26,1,4,7,15.4,22.2,19.5,18.2,23.2,13.2,54.0,37.0,40.0,2,3,3,0
2012,5,21,27,2012-05-27,4,5,1,16.5,90.0,19.5,18.2,23.8,12.5,59.0,35.0,37.0,1,2,2,Spuren
2012,5,22,28,2012-05-28,3,9,9,18.0,19.3,14.1,18.1,23.2,12.9,56.0,59.0,88.0,1,2,3,1.9
2012,5,22,29,2012-05-29,1,4,8,17.1,22.9,21.9,18.3,24.7,11.8,74.0,46.0,53.0,2,2,3,0
2012,5,22,30,2012-05-30,6,10,3,19.4,16.2,16.1,19.5,24.2,14.8,62.0,93.0,85.0,3,4,3,1.9
2012,5,22,31,2012-05-31,6,7,7,18.0,22.8,20.2,19.0,23.5,14.5,78.0,55.0,62.0,2,3,2,6
2012,6,22,1,2012-06-01,5,10,6,16.8,16.7,17.4,17.5,20.2,14.7,87.0,78.0,62.0,3,3,3,0.6
2012,6,22,2,2012-06-02,9,7,3,14.4,19.2,19.4,17.2,21.5,12.9,86.0,61.0,55.0,2,3,3,Spuren
2012,6,22,3,2012-06-03,8,8,2,16.5,27.2,24.5,20.5,28.1,12.9,80.0,56.0,65.0,1,2,2,Spuren
2012,6,23,4,2012-06-04,10,10,10,17.8,14.6,14.6,19.5,24.5,14.4,80.0,96.0,97.0,3,2,2,14.8
2012,6,23,5,2012-06-05,9,9,9,14.5,11.3,12.4,14.2,17.5,10.9,83.0,85.0,64.0,4,5,3,1
2012,6,23,6,2012-06-06,8,9,9,12.0,19.0,19.1,14.0,20.8,7.1,70.0,50.0,54.0,1,2,2,0.2
2012,6,23,7,2012-06-07,8,7,8,19.1,25.1,25.4,20.8,27.5,14.1,72.0,47.0,47.0,2,2,3,0
2012,6,23,8,2012-06-08,8,4,9,22.3,26.5,25.0,22.7,28.1,17.3,,,,2,2,3,11.5
2012,6,23,9,2012-06-09,9,10,10,17.2,17.1,15.9,20.5,25.2,15.7,82.0,81.0,91.0,2,2,1,4.7
2012,6,23,10,2012-06-10,10,10,9,13.4,17.7,14.0,15.1,18.3,11.9,100.0,86.0,97.0,1,1,3,7
2012,6,24,11,2012-06-11,10,9,8,13.5,19.3,19.0,16.7,20.5,12.8,89.0,60.0,60.0,2,1,2,0.4
2012,6,24,12,2012-06-12,9,9,8,15.2,21.7,19.2,18.0,22.4,13.6,94.0,64.0,71.0,1,3,2,6.1
2012,6,24,13,2012-06-13,10,9,8,12.8,15.3,17.0,15.7,19.2,12.1,98.0,75.0,68.0,5,5,4,0.4
2012,6,24,14,2012-06-14,8,4,3,16.3,22.3,20.1,18.4,23.1,13.6,73.0,41.0,47.0,3,3,2,0.6
2012,6,24,15,2012-06-15,6,1,7,15.5,24.7,23.3,18.8,25.7,11.9,80.0,41.0,54.0,2,2,3,0
2012,6,24,16,2012-06-16,0,1,0,19.8,31.5,27.4,23.4,31.8,15.0,78.0,34.0,40.0,1,4,4,0
2012,6,24,17,2012-06-17,0,3,5,,28.4,27.1,23.7,29.9,17.4,74.0,53.0,54.0,2,2,1,0
2012,6,25,18,2012-06-18,0,0,0,23.2,31.7,29.8,25.6,32.8,18.3,71.0,35.0,35.0,2,4,3,0
2012,6,25,19,2012-06-19,1,3,1,24.0,29.5,28.8,25.3,31.1,19.4,,,,1,2,2,0
2012,6,25,20,2012-06-20,7,2,10,24.9,33.5,29.4,26.9,34.0,19.7,,,,2,2,2,6.7
2012,6,25,21,2012-06-21,8,3,10,21.7,28.0,26.3,24.4,29.5,19.2,,,,3,2,1,Spuren
2012,6,25,22,2012-06-22,9,8,6,21.3,25.8,93.2,24.0,27.2,20.7,,,,4,3,3,0.7
2012,6,25,23,2012-06-23,10,7,4,17.2,23.2,,21.0,25.7,16.3,83.0,58.0,51.0,2,1,2,4
2012,6,25,24,2012-06-24,3,7,9,19.9,28.8,27.0,22.5,30.3,14.6,77.0,42.0,47.0,1,3,3,4.2
2012,6,26,25,2012-06-25,10,9,4,72.8,18.4,18.8,21.8,27.1,16.5,78.0,67.0,51.0,3,4,3,4.9
2012,6,26,26,2012-06-26,1,8,6,17.6,22.4,21.3,19.0,23.9,14.0,64.0,45.0,47.0,2,4,3,0.3
2012,6,26,27,2012-06-27,7,8,4,17.8,24.2,23.1,19.4,25.7,13.1,61.0,44.0,48.0,1,3,2,0.1
2012,6,26,28,2012-06-28,9,9,5,,27.0,26.1,22.9,28.3,17.4,70.0,53.0,54.0,1,2,2,0
2012,6,26,29,2012-06-29,6,3,7,22.2,30.6,28.2,25.9,32.7,19.0,76.0,49.0,57.0,2,1,2,0
2012,6,26,30,2012-06-30,1,4,1,24.2,34.1,32.9,27.7,35.6,19.8,,,,2,3,3,0
2012,7,26,1,2012-07-01,1,0,6,,33.4,32.1,29.3,34.9,23.6,,,,2,2,3,0
2012,7,27,2,2012-07-02,3,0,2,21.5,32.7,31.8,27.0,34.3,19.7,,,,2,3,3,0
2012,7,27,3,2012-07-03,1,8,10,24.4,33.0,25.5,27.8,33.6,22.0,,,,2,3,3,18
2012,7,27,4,2012-07-04,8,3,1,21.2,27.6,27.3,24.5,29.8,19.1,91.0,57.0,53.0,2,2,2,0
2012,7,27,5,2012-07-05,2,4,9,24.4,33.2,25.6,27.1,34.0,20.1,,,,1,3,3,1.2
2012,7,27,6,2012-07-06,1,2,9,23.7,33.4,22.3,27.0,34.0,20.0,,,,1,3,2,0.7
2012,7,27,7,2012-07-07,0,1,4,22.5,29.7,25.9,24.3,30.5,18.0,75.0,50.0,60.0,2,2,3,5
2012,7,27,8,2012-07-08,6,6,3,21.1,30.6,23.5,25.4,31.5,19.2,,,,1,3,2,23.1
2012,7,28,9,2012-07-09,6,2,9,21.8,26.0,24.1,22.8,26.8,18.7,81.0,53.0,62.0,1,3,2,1.3
2012,7,28,10,2012-07-10,7,3,10,22.3,29.3,20.0,24.9,30.1,19.6,73.0,38.0,94.0,1,2,1,1
2012,7,28,11,2012-07-11,8,7,9,20.5,25.6,23.7,22.1,27.3,16.9,83.0,50.0,58.0,1,3,3,1.3
2012,7,28,12,2012-07-12,9,9,9,18.1,22.9,20.2,20.7,23.7,17.6,77.0,46.0,48.0,4,3,3,1
2012,7,28,13,2012-07-13,10,10,9,13.8,14.5,15.5,16.6,20.2,12.9,85.0,97.0,96.0,2,2,2,9.5
2012,7,28,14,2012-07-14,10,9,10,,19.4,15.2,17.8,21.5,14.0,93.0,71.0,95.0,2,3,2,3.2
2012,7,28,15,2012-07-15,10,9,5,60.8,20.2,18.7,17.3,20.5,14.0,92.0,59.0,62.0,1,3,3,Spuren
2012,7,29,16,2012-07-16,9,8,4,16.8,18.0,17.6,18.1,21.1,15.0,69.0,65.0,55.0,3,4,2,1.4
2012,7,29,17,2012-07-17,10,10,4,16.3,21.3,19.4,17.5,22.1,12.9,73.0,57.0,60.0,1,3,3,Spuren
2012,7,29,18,2012-07-18,9,8,3,,23.1,23.4,20.7,25.7,15.7,73.0,58.0,51.0,4,3,2,0
2012,7,29,19,2012-07-19,9,5,9,20.6,30.4,20.2,23.5,31.7,15.3,72.0,38.0,95.0,2,2,1,13
2012,7,29,20,2012-07-20,9,10,10,18.4,19.0,16.7,18.5,20.2,16.7,75.0,82.0,94.0,2,2,2,21.6
2012,7,29,21,2012-07-21,10,10,10,14.6,74.8,16.2,17.1,19.6,14.5,96.0,72.0,85.0,2,3,4,1.4
2012,7,29,22,2012-07-22,10,4,5,14.3,18.2,16.9,15.6,18.4,12.8,88.0,66.0,58.0,3,3,3,1.6
2012,7,30,23,2012-07-23,1,1,2,,23.4,22.9,19.5,25.4,13.5,67.0,39.0,45.0,3,2,2,0
2012,7,30,24,2012-07-24,8,7,8,18.4,27.9,26.2,22.0,29.5,14.4,71.0,47.0,53.0,1,1,2,3.4
2012,7,30,25,2012-07-25,10,9,9,19.0,,22.4,22.4,26.5,18.3,,,,2,2,1,19.8
2012,7,30,26,2012-07-26,7,6,7,,26.8,19.7,23.0,28.0,17.9,85.0,59.0,95.0,2,3,0,2.4
2012,7,30,27,2012-07-27,1,2,1,21.3,29.7,26.5,24.6,30.7,18.4,75.0,45.0,67.0,2,2,1,0
2012,7,30,28,2012-07-28,7,0,10,22.9,31.1,21.9,25.3,31.8,18.8,82.0,48.0,68.0,1,4,5,0.4
2012,7,30,29,2012-07-29,5,8,9,21.0,25.0,,22.5,25.9,19.1,85.0,64.0,73.0,1,2,3,0.5
2012,7,31,30,2012-07-30,6,7,5,19.7,21.1,21.6,21.2,23.7,18.6,65.0,61.0,70.0,3,2,2,Spuren
2012,7,31,31,2012-07-31,8,4,2,19.0,27.2,24.2,22.9,27.9,17.9,79.0,36.0,49.0,1,2,2,0
2012,8,31,1,2012-08-01,1,3,4,20.2,28.8,25.6,22.7,29.6,15.7,76.0,39.0,42.0,1,1,2,0
2012,8,31,2,2012-08-02,1,5,9,21.2,31.0,28.2,24.2,31.6,16.7,73.0,43.0,46.0,1,2,3,0
2012,8,31,3,2012-08-03,9,7,3,21.5,23.9,23.7,23.5,28.2,18.8,75.0,67.0,68.0,3,2,2,2
2012,8,31,4,2012-08-04,9,6,9,20.4,28.3,26.5,23.9,29.3,18.4,90.0,49.0,55.0,0,2,2,5.5
2012,8,31,5,2012-08-05,6,1,1,19.4,28.8,29.5,24.7,31.7,17.7,92.0,60.0,50.0,1,2,3,0
2012,8,32,6,2012-08-06,0,1,4,22.4,31.8,28.9,26.0,32.7,19.3,81.0,47.0,55.0,1,1,2,Spuren
2012,8,32,7,2012-08-07,5,4,7,18.7,25.3,22.8,23.2,29.0,17.3,72.0,47.0,52.0,4,3,3,0
2012,8,32,8,2012-08-08,5,8,7,19.9,23.5,22.5,22.2,25.4,19.0,60.0,54.0,56.0,1,2,2,0
2012,8,32,9,2012-08-09,6,5,6,19.5,25.5,22.4,22.0,26.3,17.6,66.0,42.0,52.0,1,2,2,Spuren
2012,8,32,10,2012-08-10,8,8,5,18.4,22.4,20.4,19.9,23.6,16.1,73.0,51.0,51.0,2,2,2,0
2012,8,32,11,2012-08-11,9,8,4,,18.3,13.2,16.8,20.4,13.2,64.0,64.0,93.0,2,3,3,4.7
2012,8,32,12,2012-08-12,1,5,1,15.0,21.1,16.2,17.7,23.2,12.2,81.0,48.0,87.0,2,2,2,2.2
2012,8,33,13,2012-08-13,1,5,3,14.8,21.6,20.2,17.0,23.4,10.5,78.0,39.0,43.0,1,2,2,0
2012,8,33,14,2012-08-14,1,1,0,14.9,24.5,21.8,18.2,25.4,10.9,78.0,35.0,39.0,1,2,2,0
2012,8,33,15,2012-08-15,3,5,1,16.0,25.8,22.2,19.5,27.3,11.7,79.0,37.0,45.0,1,2,2,0
2012,8,33,16,2012-08-16,5,9,10,17.8,25.3,22.0,19.7,26.6,12.8,72.0,52.0,71.0,1,3,4,Spuren
2012,8,33,17,2012-08-17,9,4,8,19.3,25.4,23.1,22.7,27.0,18.3,,,,3,2,2,0
2012,8,33,18,2012-08-18,1,7,5,19.1,28.1,24.3,22.4,29.3,15.5,82.0,43.0,46.0,1,1,1,0
2012,8,33,19,2012-08-19,1,0,0,19.2,30.8,26.7,23.2,31.4,14.9,76.0,38.0,42.0,1,2,2,0
2012,8,34,20,2012-08-20,0,0,0,20.0,35.5,30.1,26.4,36.3,16.4,79.0,35.0,37.0,1,2,2,0
2012,8,34,21,2012-08-21,9,9,3,25.1,27.6,25.4,25.3,31.1,19.5,67.0,56.0,55.0,4,2,1,Spuren
2012,8,34,22,2012-08-22,9,3,5,20.4,33.5,26.6,26.1,34.5,17.7,87.0,40.0,58.0,1,3,2,0.1
2012,8,34,23,2012-08-23,9,5,1,21.7,30.4,27.9,25.7,31.7,19.6,,,,2,2,2,0.2
2012,8,34,24,2012-08-24,1,3,9,23.1,33.0,28.3,26.5,33.4,19.5,77.0,38.0,49.0,3,3,2,0
2012,8,34,25,2012-08-25,5,9,9,22.5,25.5,23.6,24.0,28.4,19.6,78.0,64.0,72.0,0,2,1,3.3
2012,8,34,26,2012-08-26,9,10,10,17.2,16.8,17.9,20.2,23.7,16.7,94.0,93.0,72.0,4,3,4,1.5
2012,8,35,27,2012-08-27,9,3,7,16.9,22.8,19.0,19.7,23.5,15.9,77.0,48.0,63.0,3,3,2,Spuren
2012,8,35,28,2012-08-28,1,0,3,13.8,,22.2,19.3,27.2,11.4,90.0,41.0,52.0,1,2,2,Spuren
2012,8,35,29,2012-08-29,8,3,3,21.4,27.7,23.1,23.1,28.6,17.6,65.0,38.0,50.0,1,1,1,0
2012,8,35,30,2012-08-30,3,7,9,18.3,30.7,27.0,23.2,30.9,15.4,83.0,37.0,42.0,1,3,3,Spuren
2012,8,35,31,2012-08-31,9,10,10,17.1,14.9,13.7,20.4,27.1,13.6,91.0,93.0,98.0,3,3,3,20.4
2012,9,35,1,2012-09-01,10,10,9,12.9,15.4,15.6,14.8,16.9,12.6,98.0,95.0,95.0,3,2,2,4.3
2012,9,35,2,2012-09-02,10,1,4,15.7,,20.1,19.9,24.6,15.2,89.0,65.0,83.0,2,1,2,0
2012,9,36,3,2012-09-03,5,6,7,18.8,23.7,21.1,20.8,24.8,16.7,,,,1,2,2,0
2012,9,36,4,2012-09-04,8,5,7,18.4,25.3,22.7,21.7,26.1,17.3,,,,3,2,2,0
2012,9,36,5,2012-09-05,7,3,7,18.3,25.8,21.9,21.2,26.5,15.8,77.0,48.0,64.0,2,2,2,0
2012,9,36,6,2012-09-06,9,7,3,17.5,20.3,17.0,19.6,22.5,16.7,83.0,52.0,52.0,3,4,3,Spuren
2012,9,36,7,2012-09-07,1,1,3,13.9,23.1,,17.0,24.0,9.9,92.0,45.0,56.0,1,3,3,0
2012,9,36,8,2012-09-08,7,5,1,18.6,26.2,21.6,21.3,27.1,15.5,70.0,44.0,48.0,3,2,2,0
2012,9,36,9,2012-09-09,0,1,1,16.2,26.6,23.2,20.6,27.4,13.7,87.0,45.0,49.0,0,3,2,0
2012,9,37,10,2012-09-10,4,4,6,17.4,,,22.1,29.8,14.4,75.0,38.0,46.0,2,3,2,0
2012,9,37,11,2012-09-11,2,1,5,17.6,30.1,,22.9,31.0,14.8,81.0,37.0,49.0,1,3,2,1.1
2012,9,37,12,2012-09-12,9,10,10,18.7,20.1,13.3,19.1,24.8,13.3,83.0,72.0,97.0,2,2,3,32.7
2012,9,37,13,2012-09-13,10,10,7,9.5,12.4,12.3,11.2,13.6,8.7,94.0,76.0,82.0,4,3,3,1.7
2012,9,37,14,2012-09-14,9,5,4,11.7,17.6,14.8,14.8,18.3,11.3,78.0,52.0,54.0,3,3,3,0
2012,9,37,15,2012-09-15,4,7,8,14.3,17.5,15.9,16.0,19.1,12.8,67.0,68.0,61.0,3,3,2,0.1
2012,9,37,16,2012-09-16,9,5,3,14.2,20.4,15.7,16.2,21.2,11.2,76.0,45.0,63.0,1,2,2,0
2012,9,38,17,2012-09-17,1,5,8,11.4,24.1,18.5,17.3,24.9,9.7,94.0,43.0,64.0,1,2,1,0
2012,9,38,18,2012-09-18,7,1,1,12.7,24.6,,18.4,25.4,11.3,98.0,50.0,57.0,1,3,2,0
2012,9,38,19,2012-09-19,9,10,10,18.4,13.3,11.2,16.0,20.9,11.1,77.0,88.0,91.0,4,3,3,1.9
2012,9,38,20,2012-09-20,4,8,8,9.8,15.1,11.3,13.2,16.6,9.7,83.0,47.0,61.0,3,3,2,0
2012,9,38,21,2012-09-21,4,8,8,,17.7,,11.4,18.1,4.6,99.0,45.0,58.0,1,3,2,0
2012,9,38,22,2012-09-22,10,8,10,10.8,16.6,14.9,13.1,16.9,9.3,83.0,72.0,91.0,1,2,2,0.8
2012,9,38,23,2012-09-23,10,8,1,10.9,15.5,12.5,13.2,16.5,9.8,95.0,60.0,69.0,1,2,2,0
2012,9,39,24,2012-09-24,10,9,4,12.1,23.3,17.9,16.8,24.6,9.0,93.0,57.0,74.0,2,2,4,0.8
2012,9,39,25,2012-09-25,1,1,4,15.3,23.3,20.2,19.1,23.3,14.9,88.0,47.0,62.0,3,3,3,0
2012,9,39,26,2012-09-26,7,7,7,12.4,25.9,21.6,19.3,26.7,11.8,98.0,40.0,55.0,2,3,3,0
2012,9,39,27,2012-09-27,9,10,7,17.3,15.9,15.2,18.3,21.6,14.9,71.0,71.0,69.0,3,3,2,Spuren
2012,9,39,28,2012-09-28,1,3,4,15.3,,17.4,17.8,21.5,14.1,65.0,43.0,63.0,4,1,2,0
2012,9,39,29,2012-09-29,5,9,10,10.1,18.5,15.1,13.6,18.8,8.4,98.0,68.0,94.0,1,1,2,1.5
2012,9,39,30,2012-09-30,5,7,7,14.0,18.2,14.3,16.2,18.9,13.5,82.0,57.0,76.0,3,2,2,Spuren
2012,10,40,1,2012-10-01,5,4,1,15.1,21.6,16.8,16.8,22.1,11.5,80.0,60.0,73.0,2,2,3,Spuren
2012,10,40,2,2012-10-02,9,10,6,15.0,15.4,12.0,14.7,17.4,12.0,85.0,86.0,98.0,2,2,2,1.5
2012,10,40,3,2012-10-03,1,1,0,50.8,21.1,14.7,16.2,21.8,10.6,82.0,45.0,64.0,3,2,2,0
2012,10,40,4,2012-10-04,7,6,9,9.3,21.0,18.9,15.2,22.0,8.4,99.0,62.0,70.0,1,3,2,1.1
2012,10,40,5,2012-10-05,9,8,2,10.3,19.8,15.9,15.2,20.6,9.7,89.0,56.0,77.0,1,3,2,0
2012,10,40,6,2012-10-06,1,0,3,11.3,25.0,18.9,18.2,25.5,10.9,97.0,39.0,68.0,1,2,2,0.1
2012,10,40,7,2012-10-07,10,10,1,16.0,15.9,9.7,14.2,18.9,9.5,82.0,96.0,80.0,2,3,4,5.6
2012,10,41,8,2012-10-08,7,7,1,9.0,14.7,8.4,11.7,15.2,8.2,65.0,42.0,76.0,3,2,1,0
2012,10,41,9,2012-10-09,8,10,9,6.7,13.0,13.8,9.7,14.3,5.0,93.0,71.0,84.0,0,1,2,Spuren
2012,10,41,10,2012-10-10,8,7,6,7.2,12.3,9.1,9.9,13.8,5.9,80.0,57.0,76.0,2,2,1,0
2012,10,41,11,2012-10-11,3,4,9,6.4,,10.5,9.8,13.7,5.9,90.0,53.0,66.0,2,3,2,0
2012,10,41,12,2012-10-12,10,10,10,9.6,11.5,12.3,10.8,12.4,9.1,88.0,92.0,85.0,3,3,2,2.5
2012,10,41,13,2012-10-13,8,8,8,10.9,14.4,11.5,12.8,15.1,10.5,81.0,45.0,61.0,3,1,2,0
2012,10,41,14,2012-10-14,1,2,3,6.9,16.5,11.3,11.6,16.9,6.3,100.0,49.0,84.0,1,3,3,0
2012,10,42,15,2012-10-15,6,9,9,,14.7,9.5,14.0,18.8,9.2,90.0,63.0,88.0,3,3,4,4.5
2012,10,42,16,2012-10-16,10,10,10,7.3,7.5,7.7,8.3,9.5,7.0,96.0,93.0,95.0,2,3,3,8.6
2012,10,42,17,2012-10-17,2,3,7,4.6,12.7,10.0,9.4,15.0,3.8,100.0,69.0,95.0,1,3,2,0
2012,10,42,18,2012-10-18,9,10,1,10.3,17.1,15.2,13.6,18.0,9.1,97.0,72.0,79.0,3,3,2,0
2012,10,42,19,2012-10-19,3,3,2,7.1,16.8,10.8,12.0,17.4,6.5,100.0,70.0,97.0,1,3,2,0
2012,10,42,20,2012-10-20,9,1,1,8.1,15.1,9.7,10.9,15.7,6.1,99.0,76.0,98.0,0,2,2,Spuren
2012,10,42,21,2012-10-21,10,10,10,9.5,10.5,11.2,9.3,11.5,7.1,99.0,97.0,94.0,2,1,1,0.1
2012,10,43,22,2012-10-22,10,9,1,10.6,13.4,9.6,11.7,13.8,9.6,97.0,83.0,95.0,1,2,2,Spuren
2012,10,43,23,2012-10-23,10,10,10,8.6,9.7,9.9,7.8,10.1,5.4,97.0,92.0,90.0,0,2,2,0
2012,10,43,24,2012-10-24,10,10,10,9.5,11.3,10.3,10.4,11.4,9.4,85.0,74.0,80.0,1,1,1,0
